Mode,BusinessDate,DateTime,CardID,CardType,Card_SubType_Desc,Payment_Type,Fare_Type,Concession_Type,MI_Card_Group,VehicleID,ParentRoute,RouteID,StopID,StopNameShort,StopNameLong,StopType,SuburbName,PostCode,RegionName,LocalGovernmentArea,StatDivision,GPSLat,GPSLong
3,2015-09-30,2015-09-30T17:16:40,9826561,2,General Concession,Paid,Concession,Other Concession,Other Concession,701,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-14,2015-10-14T17:35:32,12592390,2,General Concession,Paid,Concession,Other Concession,Other Concession,637,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-16,2015-10-16T12:51:23,8603701,2,General Concession,Paid,Concession,Other Concession,Other Concession,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-02,2015-09-02T08:57:18,2181591,2,General Concession,Paid,Concession,Other Concession,Other Concession,551,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-14,2015-10-14T17:14:58,11468570,2,General Concession,Paid,Concession,Other Concession,Other Concession,637,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-21,2015-09-21T16:13:08,13133410,2,General Concession,Paid,Concession,Other Concession,Other Concession,645,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-04,2015-10-04T14:39:59,11302301,2,General Concession,Paid,Concession,Other Concession,Other Concession,638,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-09,2015-11-09T13:01:36,1546260,2,General Concession,Paid,Concession,Other Concession,Other Concession,632,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-19,2015-10-19T17:46:37,5763001,2,General Concession,Paid,Concession,Other Concession,Other Concession,618,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-04,2015-10-04T14:00:05,10655220,2,General Concession,Paid,Concession,Other Concession,Other Concession,638,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-29,2015-09-29T16:12:24,1560821,2,General Concession,Paid,Concession,Other Concession,Other Concession,636,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-17,2015-09-17T20:33:24,7077610,2,General Concession,Paid,Concession,Other Concession,Other Concession,670,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-26,2015-11-26T21:37:40,14787490,2,General Concession,Paid,Concession,Other Concession,Other Concession,679,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-18,2015-11-18T16:35:57,7183270,2,General Concession,Paid,Concession,Other Concession,Other Concession,606,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-20T22:10:11,9175530,2,General Concession,Paid,Concession,Other Concession,Other Concession,687,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-05,2015-09-06T00:55:06,6902330,2,General Concession,Paid,Concession,Other Concession,Other Concession,598,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-20,2015-10-20T14:39:06,13033931,2,General Concession,Paid,Concession,Other Concession,Other Concession,568,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-16,2015-10-16T12:35:42,13700451,2,General Concession,Paid,Concession,Other Concession,Other Concession,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-16,2015-08-16T17:02:16,1932300,2,General Concession,Paid,Concession,Other Concession,Other Concession,535,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-16,2015-08-16T20:38:30,1191231,2,General Concession,Paid,Concession,Other Concession,Other Concession,535,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-16,2015-10-16T09:52:27,13791751,2,General Concession,Paid,Concession,Other Concession,Other Concession,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-16,2015-10-16T13:44:17,4572260,2,General Concession,Paid,Concession,Other Concession,Other Concession,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-30,2015-09-30T12:20:32,13356060,2,General Concession,Paid,Concession,Other Concession,Other Concession,701,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-16,2015-08-16T18:03:31,12146821,2,General Concession,Paid,Concession,Other Concession,Other Concession,535,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-20T21:58:16,14053430,2,General Concession,Paid,Concession,Other Concession,Other Concession,687,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-22,2015-09-22T13:58:13,10188021,2,General Concession,Paid,Concession,Other Concession,Other Concession,558,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-30,2015-09-30T11:38:34,13803431,2,General Concession,Paid,Concession,Other Concession,Other Concession,701,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-04,2015-10-04T14:48:29,1360790,2,General Concession,Paid,Concession,Other Concession,Other Concession,638,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-10,2015-08-10T11:10:41,1538470,2,General Concession,Paid,Concession,Other Concession,Other Concession,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-22,2015-11-22T22:58:11,13143580,2,General Concession,Paid,Concession,Other Concession,Other Concession,599,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-05,2015-09-06T00:53:42,13449330,2,General Concession,Paid,Concession,Other Concession,Other Concession,598,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-11,2015-11-11T17:28:33,5044160,2,General Concession,Paid,Concession,Other Concession,Other Concession,603,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-21T00:05:54,10981041,2,General Concession,Paid,Concession,Other Concession,Other Concession,687,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-04,2015-10-04T15:33:33,14445660,2,General Concession,Paid,Concession,Other Concession,Other Concession,638,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-07-25,2015-07-25T16:25:59,9641731,2,General Concession,Paid,Concession,Other Concession,Other Concession,1924,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-07-25,2015-07-25T17:05:06,11562030,2,General Concession,Paid,Concession,Other Concession,Other Concession,1924,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-04,2015-09-04T18:41:57,10425571,2,General Concession,Paid,Concession,Other Concession,Other Concession,551,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-22,2015-11-22T23:51:32,8733200,2,General Concession,Paid,Concession,Other Concession,Other Concession,599,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-10,2015-08-10T12:19:37,7296221,2,General Concession,Paid,Concession,Other Concession,Other Concession,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-08-25,2015-08-25T22:17:24,10589421,2,General Concession,Paid,Concession,Other Concession,Other Concession,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-30,2015-09-30T10:13:51,12504820,2,General Concession,Paid,Concession,Other Concession,Other Concession,701,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-22,2015-10-22T12:09:33,1753661,2,General Concession,Paid,Concession,Other Concession,Other Concession,638,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-17,2015-09-17T15:04:26,7797311,2,General Concession,Paid,Concession,Other Concession,Other Concession,701,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-30,2015-09-30T16:57:27,12357411,2,General Concession,Paid,Concession,Other Concession,Other Concession,701,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-22,2015-11-22T17:48:05,1578580,2,General Concession,Paid,Concession,Other Concession,Other Concession,599,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-29,2015-09-29T15:59:12,10612720,2,General Concession,Paid,Concession,Other Concession,Other Concession,636,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-16,2015-10-16T10:44:21,14420010,2,General Concession,Paid,Concession,Other Concession,Other Concession,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-20,2015-10-20T16:03:20,1551500,2,General Concession,Paid,Concession,Other Concession,Other Concession,613,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-20T21:53:01,1840621,2,General Concession,Paid,Concession,Other Concession,Other Concession,687,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-19,2015-10-19T16:45:56,9641731,2,General Concession,Paid,Concession,Other Concession,Other Concession,618,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-16,2015-10-16T12:50:51,13043111,2,General Concession,Paid,Concession,Other Concession,Other Concession,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-20T23:47:49,14002040,2,General Concession,Paid,Concession,Other Concession,Other Concession,687,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-16,2015-11-16T17:04:57,14538130,2,General Concession,Paid,Concession,Other Concession,Other Concession,551,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-04,2015-10-04T14:48:19,7958121,2,General Concession,Paid,Concession,Other Concession,Other Concession,638,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-10,2015-09-10T16:15:35,3349800,2,General Concession,Paid,Concession,Other Concession,Other Concession,645,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-15,2015-09-15T16:27:54,13197440,2,General Concession,Paid,Concession,Other Concession,Other Concession,607,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-16,2015-10-16T09:39:11,7375871,2,General Concession,Paid,Concession,Other Concession,Other Concession,612,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-30,2015-09-30T12:08:00,1754591,2,General Concession,Paid,Concession,Other Concession,Other Concession,701,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-05,2015-11-05T23:19:34,14413920,2,General Concession,Paid,Concession,Other Concession,Other Concession,548,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-21T00:05:55,7259480,2,General Concession,Paid,Concession,Other Concession,Other Concession,687,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-21T01:32:32,4208430,2,General Concession,Paid,Concession,Other Concession,Other Concession,687,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-22,2015-11-22T20:32:35,13860230,2,General Concession,Paid,Concession,Other Concession,Other Concession,599,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-27,2015-10-27T23:04:42,11360941,2,General Concession,Paid,Concession,Other Concession,Other Concession,622,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-10,2015-09-10T16:17:06,3095010,2,General Concession,Paid,Concession,Other Concession,Other Concession,645,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-10-22,2015-10-22T12:03:59,1761761,2,General Concession,Paid,Concession,Other Concession,Other Concession,638,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-11,2015-09-11T20:30:42,8185861,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,632,112,17669,4452,St David Street - Stop 15,15-St David St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.800541,144.978183
3,2015-10-12,2015-10-12T10:53:25,12631170,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,607,112,17669,4453,Johnston Street - Stop 16,16-Johnston St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.798169,144.978587
3,2015-11-15,2015-11-15T17:09:25,11338510,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,652,112,17669,4456,Newry Street - Stop 19,19-Newry St/Brunswick St (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.790534,144.979883
3,2015-10-22,2015-10-22T08:36:27,2288251,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,638,112,17669,4460,Park Street - Stop 23,23-Park St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.781737,144.985294
3,2015-10-19,2015-10-19T14:55:02,3568491,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,627,112,17669,4462,Miller Street - Stop 25,25-Miller St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.777953,144.988554
3,2015-10-21,2015-10-21T16:12:45,3568491,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,607,112,17669,4462,Miller Street - Stop 25,25-Miller St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.777953,144.988554
3,2015-10-15,2015-10-15T10:11:02,3624851,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,690,112,17669,4465,Sumner Avenue - Stop 28,28-Sumner Ave/St Georges Rd (Northcote),Platform,Northcote,3070,Melbourne,Darebin,Greater Metro,-37.771471,144.990731
3,2015-08-08,2015-08-08T16:20:03,3118870,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,599,112,17669,4475,Miller Street - Stop 37,37-Miller St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.7506,144.988128
3,2015-08-10,2015-08-10T08:05:09,3118870,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,612,112,17669,4475,Miller Street - Stop 37,37-Miller St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.7506,144.988128
3,2015-09-21,2015-09-21T09:12:42,1722851,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,635,112,17669,4477,Latona Avenue - Stop 39,39-Latona Ave/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.745624,144.988966
3,2015-09-09,2015-09-09T13:00:42,4307021,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,676,112,17669,4483,Jacka Street - Stop 45,45-Jacka St/Gilbert Rd (Preston),Kerbside,Preston,3072,Melbourne,Darebin,Greater Metro,-37.732835,144.991024
3,2015-09-22,2015-09-22T13:54:40,10667800,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,558,112,17669,4484,West Preston - Stop 47,47-West Preston/Gilbert Rd (Preston),Safety Zone,Preston,3072,Melbourne,Darebin,Greater Metro,-37.729183,144.991589
3,2015-11-04,2015-11-04T21:11:58,10115310,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,551,112,17669,17895,St Vincents Plaza - Stop 12,12-St Vincents Plaza/Victoria Pde (East Melbourne),Platform,East Melbourne,3002,Melbourne,Melbourne,Greater Metro,-37.808277,144.976134
3,2015-08-18,2015-08-18T16:51:02,13179801,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,652,112,17669,17896,Albert Street - Stop 11,11-Albert St/Gisborne St (East Melbourne),Safety Zone,East Melbourne,3002,Melbourne,Melbourne,Greater Metro,-37.809392,144.975732
3,2015-10-02,2015-10-02T17:47:08,7733081,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,693,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-20,2015-11-20T23:40:59,4307021,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,687,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-11,2015-11-11T16:54:16,4307021,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,603,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-09-17,2015-09-17T20:38:33,12169140,61,Health Care Card holder HC,Paid,Concession,Other Concession,Other Concession,670,112,17669,17902,Elizabeth Street - Stop 5,5-Elizabeth St/Collins St (Melbourne City),Platform,Melbourne City,3000,Melbourne,Melbourne,Greater Metro,-37.816344,144.963855
3,2015-11-11,2015-11-11T14:20:03,14438240,7,Tertiary Student Concession,Paid,Concession,Other Concession,Tertiary,603,112,17669,22559,Scotchmer Street - Stop 22,22-Scotchmer St/St Georges Rd (Fitzroy North),Kerbside,Fitzroy North,3068,Melbourne,Yarra,Greater Metro,-37.783217,144.984023
3,2015-08-08,2015-08-08T12:39:55,12393391,7,Tertiary Student Concession,Paid,Concession,Other Concession,Tertiary,618,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-11-16,2015-11-16T18:53:53,6799671,7,Tertiary Student Concession,Paid,Concession,Other Concession,Tertiary,636,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-10-17,2015-10-17T15:15:16,11941761,7,Tertiary Student Concession,Paid,Concession,Other Concession,Tertiary,603,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-05,2015-09-05T17:06:00,13150370,7,Tertiary Student Concession,Paid,Concession,Other Concession,Tertiary,568,112,17669,4450,Gertrude Street - Stop 13,13-Gertrude St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.805593,144.97732
3,2015-09-30,2015-09-30T13:21:44,9570281,7,Tertiary Student Concession,Paid,Concession,Other Concession,Tertiary,652,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-09-29,2015-09-29T13:22:53,9097351,7,Tertiary Student Concession,Paid,Concession,Other Concession,Tertiary,636,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-08-22,2015-08-22T22:34:43,13858490,7,Tertiary Student Concession,Paid,Concession,Other Concession,Tertiary,598,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-11-15,2015-11-15T15:17:59,13456980,7,Tertiary Student Concession,Paid,Concession,Other Concession,Tertiary,652,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-10-09,2015-10-09T18:47:13,4138380,7,Tertiary Student Concession,Paid,Concession,Other Concession,Tertiary,599,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-11-16,2015-11-16T06:43:38,14423460,7,Tertiary Student Concession,Paid,Concession,Other Concession,Tertiary,1942,112,17669,4451,King William Street - Stop 14,14-King William St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.802705,144.977803
3,2015-10-14,2015-10-14T16:31:33,13657751,7,Tertiary Student Concession,Paid,Concession,Other Concession,Tertiary,637,112,17669,4452,St David Street - Stop 15,15-St David St/Brunswick St (Fitzroy),Kerbside,Fitzroy,3065,Melbourne,Yarra,Greater Metro,-37.800541,144.978183
